/home/lucas-junges/Documents/clientes/w&co/main_server.py:24: DeprecationWarning: websockets.server.WebSocketServerProtocol is deprecated
  from websockets.server import WebSocketServerProtocol
2025-11-07 23:57:29,396 - __main__ - INFO - ================================================================================
2025-11-07 23:57:29,396 - __main__ - INFO - NEOCOUDE-HD-15 HMI SERVER
2025-11-07 23:57:29,396 - __main__ - INFO - ================================================================================
2025-11-07 23:57:29,396 - __main__ - INFO - Running in LIVE MODE (PLC on /dev/ttyUSB0)
2025-11-07 23:57:29,396 - modbus_client - INFO - Modbus client initialized in LIVE MODE: /dev/ttyUSB0 @ 57600
2025-11-07 23:57:29,397 - __main__ - INFO - Starting HMI server on ws://localhost:8080
2025-11-07 23:57:29,397 - state_manager - INFO - Starting state manager (poll interval: 0.25s)
2025-11-07 23:57:29,399 - modbus_client - INFO - Connected to PLC on /dev/ttyUSB0
2025-11-07 23:57:29,419 - modbus_client - ERROR - Error reading register 6536: ExceptionResponse(dev_id=1, function_code=160, exception_code=1)
2025-11-07 23:57:51,476 - modbus_client - ERROR - Error reading register 2406: ExceptionResponse(dev_id=1, function_code=160, exception_code=1)
2025-11-07 23:57:51,476 - state_manager - WARNING - Poll cycle took 0.604s (exceeds 0.25s)
2025-11-07 23:57:51,492 - modbus_client - ERROR - Error reading register 1238: ExceptionResponse(dev_id=1, function_code=160, exception_code=1)
2025-11-07 23:57:51,506 - modbus_client - ERROR - Error reading register 1239: ExceptionResponse(dev_id=1, function_code=160, exception_code=1)
2025-11-07 23:57:51,522 - modbus_client - ERROR - Error reading coil 256: ExceptionResponse(dev_id=1, function_code=192, exception_code=1)
2025-11-07 23:57:51,535 - modbus_client - ERROR - Error reading coil 257: ExceptionResponse(dev_id=1, function_code=192, exception_code=1)
2025-11-07 23:57:51,550 - modbus_client - ERROR - Error reading coil 258: ExceptionResponse(dev_id=1, function_code=192, exception_code=1)
2025-11-07 23:57:51,567 - modbus_client - ERROR - Error reading coil 259: ExceptionResponse(dev_id=1, function_code=192, exception_code=1)
2025-11-07 23:57:51,580 - modbus_client - ERROR - Error reading coil 260: ExceptionResponse(dev_id=1, function_code=192, exception_code=1)
2025-11-07 23:57:51,596 - modbus_client - ERROR - Error reading coil 261: ExceptionResponse(dev_id=1, function_code=192, exception_code=1)
2025-11-07 23:57:51,611 - modbus_client - ERROR - Error reading coil 262: ExceptionResponse(dev_id=1, function_code=192, exception_code=1)
2025-11-07 23:57:51,626 - modbus_client - ERROR - Error reading coil 263: ExceptionResponse(dev_id=1, function_code=192, exception_code=1)
2025-11-07 23:57:51,642 - modbus_client - ERROR - Error reading coil 384: ExceptionResponse(dev_id=1, function_code=192, exception_code=1)
2025-11-07 23:57:51,657 - modbus_client - ERROR - Error reading coil 385: ExceptionResponse(dev_id=1, function_code=192, exception_code=1)
2025-11-07 23:57:51,672 - modbus_client - ERROR - Error reading coil 386: ExceptionResponse(dev_id=1, function_code=192, exception_code=1)
2025-11-07 23:57:51,687 - modbus_client - ERROR - Error reading coil 387: ExceptionResponse(dev_id=1, function_code=192, exception_code=1)
2025-11-07 23:57:51,702 - modbus_client - ERROR - Error reading coil 388: ExceptionResponse(dev_id=1, function_code=192, exception_code=1)
2025-11-07 23:57:51,717 - modbus_client - ERROR - Error reading coil 389: ExceptionResponse(dev_id=1, function_code=192, exception_code=1)
2025-11-07 23:57:51,732 - modbus_client - ERROR - Error reading coil 390: ExceptionResponse(dev_id=1, function_code=192, exception_code=1)
2025-11-07 23:57:51,747 - modbus_client - ERROR - Error reading coil 391: ExceptionResponse(dev_id=1, function_code=192, exception_code=1)
2025-11-07 23:57:51,763 - modbus_client - ERROR - Error reading register 2112: ExceptionResponse(dev_id=1, function_code=160, exception_code=1)
2025-11-07 23:57:51,777 - modbus_client - ERROR - Error reading register 2114: ExceptionResponse(dev_id=1, function_code=160, exception_code=1)
2025-11-07 23:57:51,793 - modbus_client - ERROR - Error reading register 2118: ExceptionResponse(dev_id=1, function_code=160, exception_code=1)
2025-11-07 23:57:51,809 - modbus_client - ERROR - Error reading register 2120: ExceptionResponse(dev_id=1, function_code=160, exception_code=1)
2025-11-07 23:57:51,830 - modbus_client - ERROR - Error reading register 2128: ExceptionResponse(dev_id=1, function_code=160, exception_code=1)
2025-11-07 23:57:51,853 - modbus_client - ERROR - Error reading register 2130: ExceptionResponse(dev_id=1, function_code=160, exception_code=1)
2025-11-07 23:57:51,875 - modbus_client - ERROR - Error reading coil 768: ExceptionResponse(dev_id=1, function_code=192, exception_code=1)
2025-11-07 23:57:51,890 - modbus_client - ERROR - Error reading coil 769: ExceptionResponse(dev_id=1, function_code=192, exception_code=1)
2025-11-07 23:57:51,913 - modbus_client - ERROR - Error reading coil 770: ExceptionResponse(dev_id=1, function_code=192, exception_code=1)
2025-11-07 23:57:51,935 - modbus_client - ERROR - Error reading coil 771: ExceptionResponse(dev_id=1, function_code=192, exception_code=1)
2025-11-07 23:57:51,950 - modbus_client - ERROR - Error reading coil 772: ExceptionResponse(dev_id=1, function_code=192, exception_code=1)
2025-11-07 23:57:51,972 - modbus_client - ERROR - Error reading coil 773: ExceptionResponse(dev_id=1, function_code=192, exception_code=1)
2025-11-07 23:57:51,995 - modbus_client - ERROR - Error reading coil 776: ExceptionResponse(dev_id=1, function_code=192, exception_code=1)
2025-11-07 23:57:52,011 - modbus_client - ERROR - Error reading coil 896: ExceptionResponse(dev_id=1, function_code=192, exception_code=1)
2025-11-07 23:57:52,033 - modbus_client - ERROR - Error reading coil 897: ExceptionResponse(dev_id=1, function_code=192, exception_code=1)
2025-11-07 23:57:52,055 - modbus_client - ERROR - Error reading coil 898: ExceptionResponse(dev_id=1, function_code=192, exception_code=1)
2025-11-07 23:57:52,070 - modbus_client - ERROR - Error reading coil 899: ExceptionResponse(dev_id=1, function_code=192, exception_code=1)
2025-11-07 23:57:52,093 - modbus_client - ERROR - Error reading coil 901: ExceptionResponse(dev_id=1, function_code=192, exception_code=1)
2025-11-07 23:57:52,115 - modbus_client - ERROR - Error reading register 2400: ExceptionResponse(dev_id=1, function_code=160, exception_code=1)
2025-11-07 23:57:52,131 - modbus_client - ERROR - Error reading register 2402: ExceptionResponse(dev_id=1, function_code=160, exception_code=1)
2025-11-07 23:57:52,153 - modbus_client - ERROR - Error reading register 2404: ExceptionResponse(dev_id=1, function_code=160, exception_code=1)
2025-11-07 23:57:52,176 - modbus_client - ERROR - Error reading register 2406: ExceptionResponse(dev_id=1, function_code=160, exception_code=1)
2025-11-07 23:57:52,176 - state_manager - WARNING - Poll cycle took 0.700s (exceeds 0.25s)
2025-11-07 23:57:52,191 - modbus_client - ERROR - Error reading register 1238: ExceptionResponse(dev_id=1, function_code=160, exception_code=1)
2025-11-07 23:57:52,213 - modbus_client - ERROR - Error reading register 1239: ExceptionResponse(dev_id=1, function_code=160, exception_code=1)
2025-11-07 23:57:52,236 - modbus_client - ERROR - Error reading coil 256: ExceptionResponse(dev_id=1, function_code=192, exception_code=1)
2025-11-07 23:57:52,251 - modbus_client - ERROR - Error reading coil 257: ExceptionResponse(dev_id=1, function_code=192, exception_code=1)
2025-11-07 23:57:52,265 - modbus_client - ERROR - Error reading coil 258: ExceptionResponse(dev_id=1, function_code=192, exception_code=1)
2025-11-07 23:57:52,281 - modbus_client - ERROR - Error reading coil 259: ExceptionResponse(dev_id=1, function_code=192, exception_code=1)
2025-11-07 23:57:52,296 - modbus_client - ERROR - Error reading coil 260: ExceptionResponse(dev_id=1, function_code=192, exception_code=1)
2025-11-07 23:57:52,310 - modbus_client - ERROR - Error reading coil 261: ExceptionResponse(dev_id=1, function_code=192, exception_code=1)
2025-11-07 23:57:52,326 - modbus_client - ERROR - Error reading coil 262: ExceptionResponse(dev_id=1, function_code=192, exception_code=1)
2025-11-07 23:57:52,341 - modbus_client - ERROR - Error reading coil 263: ExceptionResponse(dev_id=1, function_code=192, exception_code=1)
2025-11-07 23:57:52,356 - modbus_client - ERROR - Error reading coil 384: ExceptionResponse(dev_id=1, function_code=192, exception_code=1)
2025-11-07 23:57:52,372 - modbus_client - ERROR - Error reading coil 385: ExceptionResponse(dev_id=1, function_code=192, exception_code=1)
2025-11-07 23:57:52,386 - modbus_client - ERROR - Error reading coil 386: ExceptionResponse(dev_id=1, function_code=192, exception_code=1)
2025-11-07 23:57:52,401 - modbus_client - ERROR - Error reading coil 387: ExceptionResponse(dev_id=1, function_code=192, exception_code=1)
2025-11-07 23:57:52,416 - modbus_client - ERROR - Error reading coil 388: ExceptionResponse(dev_id=1, function_code=192, exception_code=1)
2025-11-07 23:57:52,432 - modbus_client - ERROR - Error reading coil 389: ExceptionResponse(dev_id=1, function_code=192, exception_code=1)
2025-11-07 23:57:52,447 - modbus_client - ERROR - Error reading coil 390: ExceptionResponse(dev_id=1, function_code=192, exception_code=1)
2025-11-07 23:57:52,462 - modbus_client - ERROR - Error reading coil 391: ExceptionResponse(dev_id=1, function_code=192, exception_code=1)
2025-11-07 23:57:52,477 - modbus_client - ERROR - Error reading register 2112: ExceptionResponse(dev_id=1, function_code=160, exception_code=1)
2025-11-07 23:57:52,491 - modbus_client - ERROR - Error reading register 2114: ExceptionResponse(dev_id=1, function_code=160, exception_code=1)
2025-11-07 23:57:52,507 - modbus_client - ERROR - Error reading register 2118: ExceptionResponse(dev_id=1, function_code=160, exception_code=1)
2025-11-07 23:57:52,522 - modbus_client - ERROR - Error reading register 2120: ExceptionResponse(dev_id=1, function_code=160, exception_code=1)
2025-11-07 23:57:52,537 - modbus_client - ERROR - Error reading register 2128: ExceptionResponse(dev_id=1, function_code=160, exception_code=1)
2025-11-07 23:57:52,553 - modbus_client - ERROR - Error reading register 2130: ExceptionResponse(dev_id=1, function_code=160, exception_code=1)
2025-11-07 23:57:52,576 - modbus_client - ERROR - Error reading coil 768: ExceptionResponse(dev_id=1, function_code=192, exception_code=1)
2025-11-07 23:57:52,597 - modbus_client - ERROR - Error reading coil 769: ExceptionResponse(dev_id=1, function_code=192, exception_code=1)
2025-11-07 23:57:52,613 - modbus_client - ERROR - Error reading coil 770: ExceptionResponse(dev_id=1, function_code=192, exception_code=1)
2025-11-07 23:57:52,628 - modbus_client - ERROR - Error reading coil 771: ExceptionResponse(dev_id=1, function_code=192, exception_code=1)
2025-11-07 23:57:52,643 - modbus_client - ERROR - Error reading coil 772: ExceptionResponse(dev_id=1, function_code=192, exception_code=1)
2025-11-07 23:57:52,658 - modbus_client - ERROR - Error reading coil 773: ExceptionResponse(dev_id=1, function_code=192, exception_code=1)
2025-11-07 23:57:52,673 - modbus_client - ERROR - Error reading coil 776: ExceptionResponse(dev_id=1, function_code=192, exception_code=1)
2025-11-07 23:57:52,688 - modbus_client - ERROR - Error reading coil 896: ExceptionResponse(dev_id=1, function_code=192, exception_code=1)
2025-11-07 23:57:52,703 - modbus_client - ERROR - Error reading coil 897: ExceptionResponse(dev_id=1, function_code=192, exception_code=1)
2025-11-07 23:57:52,718 - modbus_client - ERROR - Error reading coil 898: ExceptionResponse(dev_id=1, function_code=192, exception_code=1)
2025-11-07 23:57:52,734 - modbus_client - ERROR - Error reading coil 899: ExceptionResponse(dev_id=1, function_code=192, exception_code=1)
2025-11-07 23:57:52,757 - modbus_client - ERROR - Error reading coil 901: ExceptionResponse(dev_id=1, function_code=192, exception_code=1)
2025-11-07 23:57:52,778 - modbus_client - ERROR - Error reading register 2400: ExceptionResponse(dev_id=1, function_code=160, exception_code=1)
2025-11-07 23:57:52,794 - modbus_client - ERROR - Error reading register 2402: ExceptionResponse(dev_id=1, function_code=160, exception_code=1)
2025-11-07 23:57:52,809 - modbus_client - ERROR - Error reading register 2404: ExceptionResponse(dev_id=1, function_code=160, exception_code=1)
2025-11-07 23:57:52,824 - modbus_client - ERROR - Error reading register 2406: ExceptionResponse(dev_id=1, function_code=160, exception_code=1)
2025-11-07 23:57:52,825 - state_manager - WARNING - Poll cycle took 0.648s (exceeds 0.25s)
2025-11-07 23:57:52,839 - modbus_client - ERROR - Error reading register 1238: ExceptionResponse(dev_id=1, function_code=160, exception_code=1)
2025-11-07 23:57:52,854 - modbus_client - ERROR - Error reading register 1239: ExceptionResponse(dev_id=1, function_code=160, exception_code=1)
2025-11-07 23:57:52,870 - modbus_client - ERROR - Error reading coil 256: ExceptionResponse(dev_id=1, function_code=192, exception_code=1)
2025-11-07 23:57:52,884 - modbus_client - ERROR - Error reading coil 257: ExceptionResponse(dev_id=1, function_code=192, exception_code=1)
2025-11-07 23:57:52,899 - modbus_client - ERROR - Error reading coil 258: ExceptionResponse(dev_id=1, function_code=192, exception_code=1)
2025-11-07 23:57:52,914 - modbus_client - ERROR - Error reading coil 259: ExceptionResponse(dev_id=1, function_code=192, exception_code=1)
2025-11-07 23:57:52,929 - modbus_client - ERROR - Error reading coil 260: ExceptionResponse(dev_id=1, function_code=192, exception_code=1)
2025-11-07 23:57:52,945 - modbus_client - ERROR - Error reading coil 261: ExceptionResponse(dev_id=1, function_code=192, exception_code=1)
2025-11-07 23:57:52,959 - modbus_client - ERROR - Error reading coil 262: ExceptionResponse(dev_id=1, function_code=192, exception_code=1)
2025-11-07 23:57:52,975 - modbus_client - ERROR - Error reading coil 263: ExceptionResponse(dev_id=1, function_code=192, exception_code=1)
2025-11-07 23:57:52,989 - modbus_client - ERROR - Error reading coil 384: ExceptionResponse(dev_id=1, function_code=192, exception_code=1)
2025-11-07 23:57:53,005 - modbus_client - ERROR - Error reading coil 385: ExceptionResponse(dev_id=1, function_code=192, exception_code=1)
2025-11-07 23:57:53,020 - modbus_client - ERROR - Error reading coil 386: ExceptionResponse(dev_id=1, function_code=192, exception_code=1)
2025-11-07 23:57:53,034 - modbus_client - ERROR - Error reading coil 387: ExceptionResponse(dev_id=1, function_code=192, exception_code=1)
2025-11-07 23:57:53,050 - modbus_client - ERROR - Error reading coil 388: ExceptionResponse(dev_id=1, function_code=192, exception_code=1)
2025-11-07 23:57:53,072 - modbus_client - ERROR - Error reading coil 389: ExceptionResponse(dev_id=1, function_code=192, exception_code=1)
2025-11-07 23:57:53,088 - modbus_client - ERROR - Error reading coil 390: ExceptionResponse(dev_id=1, function_code=192, exception_code=1)
2025-11-07 23:57:53,110 - modbus_client - ERROR - Error reading coil 391: ExceptionResponse(dev_id=1, function_code=192, exception_code=1)
2025-11-07 23:57:53,132 - modbus_client - ERROR - Error reading register 2112: ExceptionResponse(dev_id=1, function_code=160, exception_code=1)
2025-11-07 23:57:53,147 - modbus_client - ERROR - Error reading register 2114: ExceptionResponse(dev_id=1, function_code=160, exception_code=1)
2025-11-07 23:57:53,169 - modbus_client - ERROR - Error reading register 2118: ExceptionResponse(dev_id=1, function_code=160, exception_code=1)
2025-11-07 23:57:53,193 - modbus_client - ERROR - Error reading register 2120: ExceptionResponse(dev_id=1, function_code=160, exception_code=1)
2025-11-07 23:57:53,208 - modbus_client - ERROR - Error reading register 2128: ExceptionResponse(dev_id=1, function_code=160, exception_code=1)
2025-11-07 23:57:53,230 - modbus_client - ERROR - Error reading register 2130: ExceptionResponse(dev_id=1, function_code=160, exception_code=1)
2025-11-07 23:57:53,253 - modbus_client - ERROR - Error reading coil 768: ExceptionResponse(dev_id=1, function_code=192, exception_code=1)
2025-11-07 23:57:53,268 - modbus_client - ERROR - Error reading coil 769: ExceptionResponse(dev_id=1, function_code=192, exception_code=1)
2025-11-07 23:57:53,290 - modbus_client - ERROR - Error reading coil 770: ExceptionResponse(dev_id=1, function_code=192, exception_code=1)
2025-11-07 23:57:53,313 - modbus_client - ERROR - Error reading coil 771: ExceptionResponse(dev_id=1, function_code=192, exception_code=1)
2025-11-07 23:57:53,329 - modbus_client - ERROR - Error reading coil 772: ExceptionResponse(dev_id=1, function_code=192, exception_code=1)
2025-11-07 23:57:53,350 - modbus_client - ERROR - Error reading coil 773: ExceptionResponse(dev_id=1, function_code=192, exception_code=1)
2025-11-07 23:57:53,373 - modbus_client - ERROR - Error reading coil 776: ExceptionResponse(dev_id=1, function_code=192, exception_code=1)
2025-11-07 23:57:53,387 - modbus_client - ERROR - Error reading coil 896: ExceptionResponse(dev_id=1, function_code=192, exception_code=1)
2025-11-07 23:57:53,403 - modbus_client - ERROR - Error reading coil 897: ExceptionResponse(dev_id=1, function_code=192, exception_code=1)
2025-11-07 23:57:53,419 - modbus_client - ERROR - Error reading coil 898: ExceptionResponse(dev_id=1, function_code=192, exception_code=1)
2025-11-07 23:57:53,441 - modbus_client - ERROR - Error reading coil 899: ExceptionResponse(dev_id=1, function_code=192, exception_code=1)
2025-11-07 23:57:53,462 - modbus_client - ERROR - Error reading coil 901: ExceptionResponse(dev_id=1, function_code=192, exception_code=1)
2025-11-07 23:57:53,478 - modbus_client - ERROR - Error reading register 2400: ExceptionResponse(dev_id=1, function_code=160, exception_code=1)
2025-11-07 23:57:53,494 - modbus_client - ERROR - Error reading register 2402: ExceptionResponse(dev_id=1, function_code=160, exception_code=1)
2025-11-07 23:57:53,509 - modbus_client - ERROR - Error reading register 2404: ExceptionResponse(dev_id=1, function_code=160, exception_code=1)
2025-11-07 23:57:53,531 - modbus_client - ERROR - Error reading register 2406: ExceptionResponse(dev_id=1, function_code=160, exception_code=1)
2025-11-07 23:57:53,532 - state_manager - WARNING - Poll cycle took 0.707s (exceeds 0.25s)
2025-11-07 23:57:53,553 - modbus_client - ERROR - Error reading register 1238: ExceptionResponse(dev_id=1, function_code=160, exception_code=1)
2025-11-07 23:57:53,569 - modbus_client - ERROR - Error reading register 1239: ExceptionResponse(dev_id=1, function_code=160, exception_code=1)
2025-11-07 23:57:53,591 - modbus_client - ERROR - Error reading coil 256: ExceptionResponse(dev_id=1, function_code=192, exception_code=1)
2025-11-07 23:57:53,614 - modbus_client - ERROR - Error reading coil 257: ExceptionResponse(dev_id=1, function_code=192, exception_code=1)
2025-11-07 23:57:53,629 - modbus_client - ERROR - Error reading coil 258: ExceptionResponse(dev_id=1, function_code=192, exception_code=1)
2025-11-07 23:57:53,644 - modbus_client - ERROR - Error reading coil 259: ExceptionResponse(dev_id=1, function_code=192, exception_code=1)
2025-11-07 23:57:53,658 - modbus_client - ERROR - Error reading coil 260: ExceptionResponse(dev_id=1, function_code=192, exception_code=1)
2025-11-07 23:57:53,674 - modbus_client - ERROR - Error reading coil 261: ExceptionResponse(dev_id=1, function_code=192, exception_code=1)
2025-11-07 23:57:53,689 - modbus_client - ERROR - Error reading coil 262: ExceptionResponse(dev_id=1, function_code=192, exception_code=1)
2025-11-07 23:57:53,705 - modbus_client - ERROR - Error reading coil 263: ExceptionResponse(dev_id=1, function_code=192, exception_code=1)
2025-11-07 23:57:53,719 - modbus_client - ERROR - Error reading coil 384: ExceptionResponse(dev_id=1, function_code=192, exception_code=1)
2025-11-07 23:57:53,734 - modbus_client - ERROR - Error reading coil 385: ExceptionResponse(dev_id=1, function_code=192, exception_code=1)
2025-11-07 23:57:53,749 - modbus_client - ERROR - Error reading coil 386: ExceptionResponse(dev_id=1, function_code=192, exception_code=1)
2025-11-07 23:57:53,764 - modbus_client - ERROR - Error reading coil 387: ExceptionResponse(dev_id=1, function_code=192, exception_code=1)
2025-11-07 23:57:53,779 - modbus_client - ERROR - Error reading coil 388: ExceptionResponse(dev_id=1, function_code=192, exception_code=1)
2025-11-07 23:57:53,794 - modbus_client - ERROR - Error reading coil 389: ExceptionResponse(dev_id=1, function_code=192, exception_code=1)
2025-11-07 23:57:53,810 - modbus_client - ERROR - Error reading coil 390: ExceptionResponse(dev_id=1, function_code=192, exception_code=1)
2025-11-07 23:57:53,824 - modbus_client - ERROR - Error reading coil 391: ExceptionResponse(dev_id=1, function_code=192, exception_code=1)
2025-11-07 23:57:53,839 - modbus_client - ERROR - Error reading register 2112: ExceptionResponse(dev_id=1, function_code=160, exception_code=1)
2025-11-07 23:57:53,855 - modbus_client - ERROR - Error reading register 2114: ExceptionResponse(dev_id=1, function_code=160, exception_code=1)
2025-11-07 23:57:53,870 - modbus_client - ERROR - Error reading register 2118: ExceptionResponse(dev_id=1, function_code=160, exception_code=1)
2025-11-07 23:57:53,885 - modbus_client - ERROR - Error reading register 2120: ExceptionResponse(dev_id=1, function_code=160, exception_code=1)
2025-11-07 23:57:53,899 - modbus_client - ERROR - Error reading register 2128: ExceptionResponse(dev_id=1, function_code=160, exception_code=1)
2025-11-07 23:57:53,915 - modbus_client - ERROR - Error reading register 2130: ExceptionResponse(dev_id=1, function_code=160, exception_code=1)
2025-11-07 23:57:53,930 - modbus_client - ERROR - Error reading coil 768: ExceptionResponse(dev_id=1, function_code=192, exception_code=1)
2025-11-07 23:57:53,945 - modbus_client - ERROR - Error reading coil 769: ExceptionResponse(dev_id=1, function_code=192, exception_code=1)
2025-11-07 23:57:53,961 - modbus_client - ERROR - Error reading coil 770: ExceptionResponse(dev_id=1, function_code=192, exception_code=1)
2025-11-07 23:57:53,975 - modbus_client - ERROR - Error reading coil 771: ExceptionResponse(dev_id=1, function_code=192, exception_code=1)
2025-11-07 23:57:53,991 - modbus_client - ERROR - Error reading coil 772: ExceptionResponse(dev_id=1, function_code=192, exception_code=1)
2025-11-07 23:57:54,006 - modbus_client - ERROR - Error reading coil 773: ExceptionResponse(dev_id=1, function_code=192, exception_code=1)
2025-11-07 23:57:54,021 - modbus_client - ERROR - Error reading coil 776: ExceptionResponse(dev_id=1, function_code=192, exception_code=1)
2025-11-07 23:57:54,036 - modbus_client - ERROR - Error reading coil 896: ExceptionResponse(dev_id=1, function_code=192, exception_code=1)
2025-11-07 23:57:54,050 - modbus_client - ERROR - Error reading coil 897: ExceptionResponse(dev_id=1, function_code=192, exception_code=1)
2025-11-07 23:57:54,066 - modbus_client - ERROR - Error reading coil 898: ExceptionResponse(dev_id=1, function_code=192, exception_code=1)
2025-11-07 23:57:54,081 - modbus_client - ERROR - Error reading coil 899: ExceptionResponse(dev_id=1, function_code=192, exception_code=1)
2025-11-07 23:57:54,096 - modbus_client - ERROR - Error reading coil 901: ExceptionResponse(dev_id=1, function_code=192, exception_code=1)
2025-11-07 23:57:54,112 - modbus_client - ERROR - Error reading register 2400: ExceptionResponse(dev_id=1, function_code=160, exception_code=1)
2025-11-07 23:57:54,126 - modbus_client - ERROR - Error reading register 2402: ExceptionResponse(dev_id=1, function_code=160, exception_code=1)
2025-11-07 23:57:54,142 - modbus_client - ERROR - Error reading register 2404: ExceptionResponse(dev_id=1, function_code=160, exception_code=1)
2025-11-07 23:57:54,157 - modbus_client - ERROR - Error reading register 2406: ExceptionResponse(dev_id=1, function_code=160, exception_code=1)
2025-11-07 23:57:54,157 - state_manager - WARNING - Poll cycle took 0.626s (exceeds 0.25s)
2025-11-07 23:57:54,172 - modbus_client - ERROR - Error reading register 1238: ExceptionResponse(dev_id=1, function_code=160, exception_code=1)
2025-11-07 23:57:54,186 - modbus_client - ERROR - Error reading register 1239: ExceptionResponse(dev_id=1, function_code=160, exception_code=1)
2025-11-07 23:57:54,201 - modbus_client - ERROR - Error reading coil 256: ExceptionResponse(dev_id=1, function_code=192, exception_code=1)
2025-11-07 23:57:54,217 - modbus_client - ERROR - Error reading coil 257: ExceptionResponse(dev_id=1, function_code=192, exception_code=1)
2025-11-07 23:57:54,232 - modbus_client - ERROR - Error reading coil 258: ExceptionResponse(dev_id=1, function_code=192, exception_code=1)
2025-11-07 23:57:54,247 - modbus_client - ERROR - Error reading coil 259: ExceptionResponse(dev_id=1, function_code=192, exception_code=1)
2025-11-07 23:57:54,262 - modbus_client - ERROR - Error reading coil 260: ExceptionResponse(dev_id=1, function_code=192, exception_code=1)
2025-11-07 23:57:54,278 - modbus_client - ERROR - Error reading coil 261: ExceptionResponse(dev_id=1, function_code=192, exception_code=1)
2025-11-07 23:57:54,293 - modbus_client - ERROR - Error reading coil 262: ExceptionResponse(dev_id=1, function_code=192, exception_code=1)
2025-11-07 23:57:54,308 - modbus_client - ERROR - Error reading coil 263: ExceptionResponse(dev_id=1, function_code=192, exception_code=1)
2025-11-07 23:57:54,323 - modbus_client - ERROR - Error reading coil 384: ExceptionResponse(dev_id=1, function_code=192, exception_code=1)
2025-11-07 23:57:54,338 - modbus_client - ERROR - Error reading coil 385: ExceptionResponse(dev_id=1, function_code=192, exception_code=1)
2025-11-07 23:57:54,353 - modbus_client - ERROR - Error reading coil 386: ExceptionResponse(dev_id=1, function_code=192, exception_code=1)
2025-11-07 23:57:54,368 - modbus_client - ERROR - Error reading coil 387: ExceptionResponse(dev_id=1, function_code=192, exception_code=1)
2025-11-07 23:57:54,383 - modbus_client - ERROR - Error reading coil 388: ExceptionResponse(dev_id=1, function_code=192, exception_code=1)
2025-11-07 23:57:54,398 - modbus_client - ERROR - Error reading coil 389: ExceptionResponse(dev_id=1, function_code=192, exception_code=1)
2025-11-07 23:57:54,413 - modbus_client - ERROR - Error reading coil 390: ExceptionResponse(dev_id=1, function_code=192, exception_code=1)
2025-11-07 23:57:54,428 - modbus_client - ERROR - Error reading coil 391: ExceptionResponse(dev_id=1, function_code=192, exception_code=1)
2025-11-07 23:57:54,443 - modbus_client - ERROR - Error reading register 2112: ExceptionResponse(dev_id=1, function_code=160, exception_code=1)
2025-11-07 23:57:54,458 - modbus_client - ERROR - Error reading register 2114: ExceptionResponse(dev_id=1, function_code=160, exception_code=1)
2025-11-07 23:57:54,473 - modbus_client - ERROR - Error reading register 2118: ExceptionResponse(dev_id=1, function_code=160, exception_code=1)
2025-11-07 23:57:54,488 - modbus_client - ERROR - Error reading register 2120: ExceptionResponse(dev_id=1, function_code=160, exception_code=1)
2025-11-07 23:57:54,503 - modbus_client - ERROR - Error reading register 2128: ExceptionResponse(dev_id=1, function_code=160, exception_code=1)
2025-11-07 23:57:54,519 - modbus_client - ERROR - Error reading register 2130: ExceptionResponse(dev_id=1, function_code=160, exception_code=1)
2025-11-07 23:57:54,534 - modbus_client - ERROR - Error reading coil 768: ExceptionResponse(dev_id=1, function_code=192, exception_code=1)
2025-11-07 23:57:54,549 - modbus_client - ERROR - Error reading coil 769: ExceptionResponse(dev_id=1, function_code=192, exception_code=1)
2025-11-07 23:57:54,564 - modbus_client - ERROR - Error reading coil 770: ExceptionResponse(dev_id=1, function_code=192, exception_code=1)
2025-11-07 23:57:54,579 - modbus_client - ERROR - Error reading coil 771: ExceptionResponse(dev_id=1, function_code=192, exception_code=1)
2025-11-07 23:57:54,594 - modbus_client - ERROR - Error reading coil 772: ExceptionResponse(dev_id=1, function_code=192, exception_code=1)
2025-11-07 23:57:54,609 - modbus_client - ERROR - Error reading coil 773: ExceptionResponse(dev_id=1, function_code=192, exception_code=1)
2025-11-07 23:57:54,624 - modbus_client - ERROR - Error reading coil 776: ExceptionResponse(dev_id=1, function_code=192, exception_code=1)
2025-11-07 23:57:54,640 - modbus_client - ERROR - Error reading coil 896: ExceptionResponse(dev_id=1, function_code=192, exception_code=1)
2025-11-07 23:57:54,655 - modbus_client - ERROR - Error reading coil 897: ExceptionResponse(dev_id=1, function_code=192, exception_code=1)
2025-11-07 23:57:54,670 - modbus_client - ERROR - Error reading coil 898: ExceptionResponse(dev_id=1, function_code=192, exception_code=1)
2025-11-07 23:57:54,685 - modbus_client - ERROR - Error reading coil 899: ExceptionResponse(dev_id=1, function_code=192, exception_code=1)
2025-11-07 23:57:54,700 - modbus_client - ERROR - Error reading coil 901: ExceptionResponse(dev_id=1, function_code=192, exception_code=1)
2025-11-07 23:57:54,714 - modbus_client - ERROR - Error reading register 2400: ExceptionResponse(dev_id=1, function_code=160, exception_code=1)
2025-11-07 23:57:54,730 - modbus_client - ERROR - Error reading register 2402: ExceptionResponse(dev_id=1, function_code=160, exception_code=1)
2025-11-07 23:57:54,745 - modbus_client - ERROR - Error reading register 2404: ExceptionResponse(dev_id=1, function_code=160, exception_code=1)
